

﻿阿杜,#genre#
预备,http://em.21dtv.com/songs/60055803.mkv
一辈子陪我走,http://em.21dtv.com/songs/60052767.mkv
亚拉伯跳舞女郎,http://em.21dtv.com/songs/60051893.mkv
原谅我今天,http://em.21dtv.com/songs/60092140.mkv
遥望,http://em.21dtv.com/songs/60052308.mkv
愿我能(演唱会),http://em.21dtv.com/songs/60056228.mkv
一厢情愿,http://em.21dtv.com/songs/60053778.mkv
永远等待1,http://em.21dtv.com/songs/60092145.mkv
遥远的paradise,http://em.21dtv.com/songs/60052320.mkv
夜长梦多(演唱会),http://em.21dtv.com/songs/60052701.mkv
罪(演唱会),http://em.21dtv.com/songs/60060465.mkv
早班火车,http://em.21dtv.com/songs/60057292.mkv
长城,http://em.21dtv.com/songs/60057559.mkv
长城(演唱会),http://em.21dtv.com/songs/60057557.mkv
真的爱你,http://em.21dtv.com/songs/60101594.mkv
真的爱你(演唱会),http://em.21dtv.com/songs/60058082.mkv
再见理想(演唱会),http://em.21dtv.com/songs/60056875.mkv
祝您愉快(双语种)(演唱会),http://em.21dtv.com/songs/60059394.mkv
战胜心魔,http://em.21dtv.com/songs/60057473.mkv
总有爱,http://em.21dtv.com/songs/60059840.mkv
总有爱(演唱会),http://em.21dtv.com/songs/60059839.mkv

白小白,#genre#
不懂事的小孩,http://em.21dtv.com/songs/60135590.mkv
不甘示弱,http://em.21dtv.com/songs/60149034.mkv
不甘示弱DJ,http://em.21dtv.com/songs/60164107.mkv
错爱,http://em.21dtv.com/songs/60013632.mkv
过去的照片,http://em.21dtv.com/songs/60117067.mkv
会不会,http://em.21dtv.com/songs/60165265.mkv
距离,http://em.21dtv.com/songs/60156496.mkv
你曾说爱我,http://em.21dtv.com/songs/60168836.mkv
那年错过的爱情,http://em.21dtv.com/songs/60164002.mkv
那年错过的爱情DJ版,http://em.21dtv.com/songs/60164003.mkv
你说这样分手,http://em.21dtv.com/songs/60117066.mkv
亲爱的你在哪里,http://em.21dtv.com/songs/60077177.mkv
如果分开,http://em.21dtv.com/songs/60166393.mkv
伤心街道,http://em.21dtv.com/songs/60138991.mkv
勺子,http://em.21dtv.com/songs/60138992.mkv
她不是真的爱我,http://em.21dtv.com/songs/60143782.mkv
我们后会无期,http://em.21dtv.com/songs/60157624.mkv
舞台,http://em.21dtv.com/songs/60135594.mkv
无言的爱,http://em.21dtv.com/songs/60135592.mkv
维也纳的冬天,http://em.21dtv.com/songs/60164449.mkv
小人物,http://em.21dtv.com/songs/60135591.mkv
幸运有你,http://em.21dtv.com/songs/60154493.mkv
直到有天我们都变老,http://em.21dtv.com/songs/60169855.mkv
最后我们没在一起,http://em.21dtv.com/songs/60152557.mkv
最后我们没在一起DJ,http://em.21dtv.com/songs/60164108.mkv
最美婚礼,http://em.21dtv.com/songs/60164190.mkv
最美情侣,http://em.21dtv.com/songs/60151283.mkv

陈百强,#genre#
爱不会寂寞,http://em.21dtv.com/songs/60006989.mkv
不,http://em.21dtv.com/songs/60010954.mkv
冰封的心,http://em.21dtv.com/songs/60010822.mkv
半分缘,http://em.21dtv.com/songs/60009859.mkv
背着良心的说话,http://em.21dtv.com/songs/60010271.mkv
不再问究竟,http://em.21dtv.com/songs/60011756.mkv
不再问究竟(演唱会),http://em.21dtv.com/songs/60011754.mkv
宠爱,http://em.21dtv.com/songs/60012875.mkv
从今以后,http://em.21dtv.com/songs/60013520.mkv
成日甘叻,http://em.21dtv.com/songs/60093489.mkv
从头爱过,http://em.21dtv.com/songs/60137539.mkv
猜心,http://em.21dtv.com/songs/60011879.mkv
等,http://em.21dtv.com/songs/60014842.mkv
等(演唱会),http://em.21dtv.com/songs/60014834.mkv
对不对,http://em.21dtv.com/songs/60015969.mkv
对酒当歌(演唱会),http://em.21dtv.com/songs/60016016.mkv
当我想起你,http://em.21dtv.com/songs/60014626.mkv
粉红色的一生,http://em.21dtv.com/songs/60017171.mkv
粉红色的一生(演唱会),http://em.21dtv.com/songs/60017169.mkv
感情到老,http://em.21dtv.com/songs/60017998.mkv
孤雁,http://em.21dtv.com/songs/60018927.mkv
喝采,http://em.21dtv.com/songs/60020285.mkv
喝采(演唱会),http://em.21dtv.com/songs/60020281.mkv
画出彩虹,http://em.21dtv.com/songs/60021605.mkv
疾风,http://em.21dtv.com/songs/60022621.mkv
几分钟的约会,http://em.21dtv.com/songs/60022655.mkv
急流勇退,http://em.21dtv.com/songs/60022616.mkv
寂寞的感觉(演唱会),http://em.21dtv.com/songs/60022841.mkv
今宵多珍重,http://em.21dtv.com/songs/60023922.mkv
涟漪,http://em.21dtv.com/songs/60026959.mkv
浪子心声(演唱会),http://em.21dtv.com/songs/60026294.mkv
masquerade(演唱会),http://em.21dtv.com/songs/60003761.mkv
梦里人,http://em.21dtv.com/songs/60029601.mkv
没有人的地方,http://em.21dtv.com/songs/60028867.mkv
南北一家亲,http://em.21dtv.com/songs/60031082.mkv
念亲恩,http://em.21dtv.com/songs/60032661.mkv
凝望,http://em.21dtv.com/songs/60032718.mkv
偶像,http://em.21dtv.com/songs/60033067.mkv
偶像(演唱会),http://em.21dtv.com/songs/60033065.mkv
陪你狂乱,http://em.21dtv.com/songs/60033242.mkv
偏偏喜欢你,http://em.21dtv.com/songs/60033420.mkv
盼三年,http://em.21dtv.com/songs/60033162.mkv
盼望的缘份,http://em.21dtv.com/songs/60033167.mkv
凭着爱(演唱会),http://em.21dtv.com/songs/60033634.mkv
亲爱的您,http://em.21dtv.com/songs/60034513.mkv
深爱着你(演唱会),http://em.21dtv.com/songs/60038278.mkv
scarborough fair(演唱会),http://em.21dtv.com/songs/60004852.mkv
sealed with a kiss(演唱会),http://em.21dtv.com/songs/60004864.mkv
锁念,http://em.21dtv.com/songs/60114201.mkv
试问谁没错,http://em.21dtv.com/songs/60039371.mkv
伤心乐伤心,http://em.21dtv.com/songs/60037922.mkv
双星情歌(演唱会),http://em.21dtv.com/songs/60039902.mkv
神仙也移民,http://em.21dtv.com/songs/60038507.mkv
是雨是泪,http://em.21dtv.com/songs/60039533.mkv
天才白痴梦,http://em.21dtv.com/songs/60041756.mkv
突破(演唱会),http://em.21dtv.com/songs/60042922.mkv
天生不是情人,http://em.21dtv.com/songs/60041998.mkv
天生不是情人(演唱会),http://em.21dtv.com/songs/60041997.mkv
我爱白云(演唱会),http://em.21dtv.com/songs/60044537.mkv
我得到什么,http://em.21dtv.com/songs/60044972.mkv
我的故事,http://em.21dtv.com/songs/60045080.mkv
我和你(演唱会),http://em.21dtv.com/songs/60045525.mkv
相思河畔,http://em.21dtv.com/songs/60048758.mkv
有了你,http://em.21dtv.com/songs/60055166.mkv
眼泪为你流,http://em.21dtv.com/songs/60052079.mkv
一生不可自决,http://em.21dtv.com/songs/60053517.mkv
一生不可自决(演唱会),http://em.21dtv.com/songs/60053516.mkv
一生何求,http://em.21dtv.com/songs/60053553.mkv
一生何求(演唱会),http://em.21dtv.com/songs/60053550.mkv
烟雨凄迷,http://em.21dtv.com/songs/60051999.mkv
至爱,http://em.21dtv.com/songs/60058792.mkv
只是太认真,http://em.21dtv.com/songs/60166880.mkv
摘星,http://em.21dtv.com/songs/60057433.mkv
只因爱你,http://em.21dtv.com/songs/60058555.mkv

陈慧娴,#genre#
爱恋二千小时,http://em.21dtv.com/songs/60007719.mkv
阿曼尼A.M.N,http://em.21dtv.com/songs/60126396.mkv
爱情宝贝,http://em.21dtv.com/songs/60008101.mkv
爱是空气(演唱会),http://em.21dtv.com/songs/60008777.mkv
爱亦要舍弃,http://em.21dtv.com/songs/60009086.mkv
爱在深秋,http://em.21dtv.com/songs/60009188.mkv
爱在深秋(演唱会),http://em.21dtv.com/songs/60009186.mkv
冰点(演唱会),http://em.21dtv.com/songs/60010811.mkv
Be Happy,http://em.21dtv.com/songs/60126395.mkv
不羁恋人(演唱会),http://em.21dtv.com/songs/60011170.mkv
玻璃窗的爱,http://em.21dtv.com/songs/60010903.mkv
玻璃窗的爱(演唱会),http://em.21dtv.com/songs/60010902.mkv
不清晰的恋爱(演唱会),http://em.21dtv.com/songs/60011302.mkv
变心,http://em.21dtv.com/songs/60010518.mkv
close to you(演唱会),http://em.21dtv.com/songs/60000951.mkv
从来是一对,http://em.21dtv.com/songs/60013541.mkv
痴情意外,http://em.21dtv.com/songs/60012741.mkv
痴情意外(演唱会),http://em.21dtv.com/songs/60012740.mkv
dancing boy(演唱会),http://em.21dtv.com/songs/60001142.mkv
到处留情,http://em.21dtv.com/songs/60014726.mkv
等了又等(演唱会),http://em.21dtv.com/songs/60014948.mkv
dont cry for me argentina,http://em.21dtv.com/songs/60001310.mkv
地球大追踪,http://em.21dtv.com/songs/60015103.mkv
地球和月亮的故事,http://em.21dtv.com/songs/60015105.mkv
多少柔情多少梦,http://em.21dtv.com/songs/60016201.mkv
二人时间(演唱会),http://em.21dtv.com/songs/60016375.mkv
放开手让她走,http://em.21dtv.com/songs/60016628.mkv
反叛(演唱会),http://em.21dtv.com/songs/60016496.mkv
孤单背影,http://em.21dtv.com/songs/60018831.mkv
归来吧,http://em.21dtv.com/songs/60019366.mkv
故梦,http://em.21dtv.com/songs/60093440.mkv
Have A Break,http://em.21dtv.com/songs/60119634.mkv
回报,http://em.21dtv.com/songs/60022073.mkv
喝采(演唱会),http://em.21dtv.com/songs/60020282.mkv
红茶馆,http://em.21dtv.com/songs/60128534.mkv
红茶馆(演唱会),http://em.21dtv.com/songs/60020753.mkv
花店(演唱会),http://em.21dtv.com/songs/60021325.mkv
花火(演唱会),http://em.21dtv.com/songs/60021396.mkv
湖畔诉情(戏曲),http://em.21dtv.com/songs/60096005.mkv
还是告别吧,http://em.21dtv.com/songs/60019608.mkv
还是喜欢看你,http://em.21dtv.com/songs/60019630.mkv
jealousy,http://em.21dtv.com/songs/60003055.mkv
距离,http://em.21dtv.com/songs/60024742.mkv
距离(演唱会),http://em.21dtv.com/songs/60024741.mkv
joe le taxi(演唱会),http://em.21dtv.com/songs/60003077.mkv
今日不一样,http://em.21dtv.com/songs/60093437.mkv
几时再见(演唱会),http://em.21dtv.com/songs/60022664.mkv
今天的爱人是谁,http://em.21dtv.com/songs/60023835.mkv
今天的爱人是谁(演唱会),http://em.21dtv.com/songs/60023834.mkv
今天夜里总下雨,http://em.21dtv.com/songs/60023885.mkv
今天夜里总下雨(演唱会),http://em.21dtv.com/songs/60023884.mkv
可曾记起爱(无原唱),http://em.21dtv.com/songs/60093438.mkv
柯德莉夏萍穿过的鞋,http://em.21dtv.com/songs/60093443.mkv
可否,http://em.21dtv.com/songs/60025286.mkv
恋爱新时代,http://em.21dtv.com/songs/60093439.mkv
恋恋风尘,http://em.21dtv.com/songs/60027093.mkv
恋恋风尘(演唱会),http://em.21dtv.com/songs/60027092.mkv
黎明不要来,http://em.21dtv.com/songs/60026831.mkv
Lonely,http://em.21dtv.com/songs/60098877.mkv
love me once again,http://em.21dtv.com/songs/60003566.mkv
love me once again(演唱会),http://em.21dtv.com/songs/60003565.mkv
连锁反应,http://em.21dtv.com/songs/60076406.mkv
礼物,http://em.21dtv.com/songs/60026849.mkv
梁祝+碎花,http://em.21dtv.com/songs/60093444.mkv
默契,http://em.21dtv.com/songs/60030481.mkv
默契(演唱会),http://em.21dtv.com/songs/60030474.mkv
明日有明天,http://em.21dtv.com/songs/60030152.mkv
明日有明天(演唱会),http://em.21dtv.com/songs/60030151.mkv
明天已是下世纪,http://em.21dtv.com/songs/60093442.mkv
my love will get you home(演唱会),http://em.21dtv.com/songs/60004006.mkv
你的梦我的梦,http://em.21dtv.com/songs/60031586.mkv
你身边永是我,http://em.21dtv.com/songs/60031983.mkv
你喜欢我什么,http://em.21dtv.com/songs/60032350.mkv
你怎么舍得我难过,http://em.21dtv.com/songs/60147872.mkv
飘,http://em.21dtv.com/songs/60033503.mkv
飘(演唱会),http://em.21dtv.com/songs/60033499.mkv
抛抛(演唱会),http://em.21dtv.com/songs/60033192.mkv
偏偏喜欢你,http://em.21dtv.com/songs/60162885.mkv
飘雪,http://em.21dtv.com/songs/60033539.mkv
飘雪(演唱会),http://em.21dtv.com/songs/60033537.mkv
去吧(演唱会),http://em.21dtv.com/songs/60035835.mkv
七分爱情三分骗,http://em.21dtv.com/songs/60033740.mkv
奇妙旅程,http://em.21dtv.com/songs/60033956.mkv
千千阙歌,http://em.21dtv.com/songs/60034146.mkv
千千阙歌(演唱会),http://em.21dtv.com/songs/60034144.mkv
秋色(演唱会),http://em.21dtv.com/songs/60035696.mkv
情意结,http://em.21dtv.com/songs/60035415.mkv
情意结(演唱会),http://em.21dtv.com/songs/60035414.mkv
让爱绽放,http://em.21dtv.com/songs/60067361.mkv
如果你知我苦衷,http://em.21dtv.com/songs/60114211.mkv
人生何处不相逢,http://em.21dtv.com/songs/60036413.mkv
人生何处不相逢(演唱会),http://em.21dtv.com/songs/60036412.mkv
让我抱着你哭,http://em.21dtv.com/songs/60036121.mkv
让一切随风,http://em.21dtv.com/songs/60100587.mkv
碎花,http://em.21dtv.com/songs/60040995.mkv
碎花(演唱会),http://em.21dtv.com/songs/60040994.mkv
谁可改变(演唱会),http://em.21dtv.com/songs/60040001.mkv
什么都想要,http://em.21dtv.com/songs/60038404.mkv
傻女(演唱会),http://em.21dtv.com/songs/60037531.mkv
傻女的爱,http://em.21dtv.com/songs/60037535.mkv
傻女的新衣,http://em.21dtv.com/songs/60037536.mkv
逝去的诺言,http://em.21dtv.com/songs/60039551.mkv
贪贪贪,http://em.21dtv.com/songs/60041422.mkv
跳舞街,http://em.21dtv.com/songs/60042448.mkv
为何仍是你,http://em.21dtv.com/songs/60043883.mkv
忘记悲伤,http://em.21dtv.com/songs/60043526.mkv
我寂寞,http://em.21dtv.com/songs/60045626.mkv
我肯我等我害怕,http://em.21dtv.com/songs/60045692.mkv
无名指(演唱会),http://em.21dtv.com/songs/60047249.mkv
为你好,http://em.21dtv.com/songs/60043975.mkv
无奈是女人,http://em.21dtv.com/songs/60093441.mkv
问题女人,http://em.21dtv.com/songs/60044482.mkv
玩味,http://em.21dtv.com/songs/60043180.mkv
我心不死,http://em.21dtv.com/songs/60046442.mkv
我也有懦弱的时候,http://em.21dtv.com/songs/60088874.mkv
我也有儒弱的时候,http://em.21dtv.com/songs/60046619.mkv
萧邦与我,http://em.21dtv.com/songs/60049448.mkv
雪飞花,http://em.21dtv.com/songs/60072678.mkv
销魂夜(演唱会),http://em.21dtv.com/songs/60049451.mkv
心就要飞了,http://em.21dtv.com/songs/60050320.mkv
心就要飞了(演唱会),http://em.21dtv.com/songs/60050319.mkv
相恋300小时,http://em.21dtv.com/songs/60048685.mkv
心满意足(演唱会),http://em.21dtv.com/songs/60050382.mkv
相识非偶然(演唱会),http://em.21dtv.com/songs/60048707.mkv
夜半歌声(演唱会),http://em.21dtv.com/songs/60052526.mkv
夜半惊魂(演唱会),http://em.21dtv.com/songs/60052533.mkv
月半小夜曲(演唱会),http://em.21dtv.com/songs/60056279.mkv
yesterday once more(演唱会),http://em.21dtv.com/songs/60006461.mkv
夜机,http://em.21dtv.com/songs/60052579.mkv
夜机(演唱会),http://em.21dtv.com/songs/60052578.mkv
一九九六穷得漂亮,http://em.21dtv.com/songs/60053196.mkv
月亮(演唱会),http://em.21dtv.com/songs/60056374.mkv
与泪抱拥(演唱会),http://em.21dtv.com/songs/60055581.mkv
夜了点,http://em.21dtv.com/songs/60052614.mkv
月亮的随想(演唱会),http://em.21dtv.com/songs/60056401.mkv
缘了就是完,http://em.21dtv.com/songs/60056103.mkv
与泪拥抱,http://em.21dtv.com/songs/60089523.mkv
永远爱你的人,http://em.21dtv.com/songs/60054671.mkv
月夜的随想(演唱会),http://em.21dtv.com/songs/60056527.mkv
最爱是谁(演唱会),http://em.21dtv.com/songs/60060101.mkv
最后的缠绵,http://em.21dtv.com/songs/60060171.mkv
正是爱,http://em.21dtv.com/songs/60058353.mkv
左右手(演唱会),http://em.21dtv.com/songs/60060660.mkv
这一天,http://em.21dtv.com/songs/60057948.mkv

陈绮贞,#genre#
after17,http://em.21dtv.com/songs/60000113.mkv
百分之八十完美的生活,http://em.21dtv.com/songs/60009771.mkv
柏拉图式爱情,http://em.21dtv.com/songs/60097766.mkv
表面的和平,http://em.21dtv.com/songs/60010552.mkv
残缺的彩虹,http://em.21dtv.com/songs/60166601.mkv
等待,http://em.21dtv.com/songs/60014881.mkv
腐朽,http://em.21dtv.com/songs/60017710.mkv
蜉蝣,http://em.21dtv.com/songs/60150692.mkv
告诉我,http://em.21dtv.com/songs/60018298.mkv
告诉我(演唱会),http://em.21dtv.com/songs/60018294.mkv
会不会,http://em.21dtv.com/songs/60022269.mkv
花的姿态(演唱会),http://em.21dtv.com/songs/60021324.mkv
华丽的冒险,http://em.21dtv.com/songs/60021568.mkv
和你在一起,http://em.21dtv.com/songs/60020418.mkv
还是会寂寞,http://em.21dtv.com/songs/60019613.mkv
还是会寂寞(演唱会),http://em.21dtv.com/songs/60019612.mkv
孩子,http://em.21dtv.com/songs/60019672.mkv
家,http://em.21dtv.com/songs/60096535.mkv
嫉妒(演唱会),http://em.21dtv.com/songs/60022626.mkv
九份的咖啡店,http://em.21dtv.com/songs/60024303.mkv
静静的生活,http://em.21dtv.com/songs/60024264.mkv
距离,http://em.21dtv.com/songs/60024743.mkv
就算全世界与我为敌(演唱会),http://em.21dtv.com/songs/60024648.mkv
吉他手,http://em.21dtv.com/songs/60022568.mkv
九月的咖啡店(无原唱),http://em.21dtv.com/songs/60024355.mkv
流浪者之歌,http://em.21dtv.com/songs/60097652.mkv
旅行的意义,http://em.21dtv.com/songs/60028142.mkv
慢歌3(演唱会),http://em.21dtv.com/songs/60028577.mkv
每天都是一种练习(演唱会),http://em.21dtv.com/songs/60029060.mkv
女明星,http://em.21dtv.com/songs/60032875.mkv
偶然与巧合,http://em.21dtv.com/songs/60108136.mkv
PEACE AND REVOLUTION,http://em.21dtv.com/songs/60096875.mkv
peacerevolution,http://em.21dtv.com/songs/60098890.mkv
让我想一想,http://em.21dtv.com/songs/60036180.mkv
算不算是一对恋人,http://em.21dtv.com/songs/60040884.mkv
手的预言,http://em.21dtv.com/songs/60039608.mkv
self,http://em.21dtv.com/songs/60004884.mkv
沙发海,http://em.21dtv.com/songs/60168259.mkv
沙漏,http://em.21dtv.com/songs/60121093.mkv
台北某个地方,http://em.21dtv.com/songs/60168260.mkv
太聪明,http://em.21dtv.com/songs/60041306.mkv
太聪明(演唱会),http://em.21dtv.com/songs/60041305.mkv
太多,http://em.21dtv.com/songs/60041309.mkv
天天想你(演唱会),http://em.21dtv.com/songs/60083901.mkv
太阳,http://em.21dtv.com/songs/60041367.mkv
躺在你的衣柜,http://em.21dtv.com/songs/60041518.mkv
躺在你的衣柜(演唱会),http://em.21dtv.com/songs/60041517.mkv
我的骄傲无可救药,http://em.21dtv.com/songs/60090298.mkv
微凉的你,http://em.21dtv.com/songs/60150691.mkv
我亲爱的偏执狂,http://em.21dtv.com/songs/60046031.mkv
温室花朵(演唱会),http://em.21dtv.com/songs/60044378.mkv
我喜欢上你时的内心活动,http://em.21dtv.com/songs/60135939.mkv
小步舞曲,http://em.21dtv.com/songs/60049498.mkv
西风的话,http://em.21dtv.com/songs/60150693.mkv
下个星期去英国,http://em.21dtv.com/songs/60048281.mkv
小小校歌,http://em.21dtv.com/songs/60150690.mkv
鱼,http://em.21dtv.com/songs/60055515.mkv
一二三四五六七,http://em.21dtv.com/songs/60052917.mkv
一首歌让你带回去,http://em.21dtv.com/songs/60111492.mkv
雨水一盒,http://em.21dtv.com/songs/60097314.mkv
雨天的尾巴,http://em.21dtv.com/songs/60055706.mkv
